game_order,event,site,Year,round,white,black,result,white_elo,black_elo,white_title,black_title,winner,winner_elo,loser,loser_elo,winner_loser_elo_diff,eco,Index,White Player's Full Name,White Player's Country,Black player's Nationality.Country,Black player's Nationality.Short name
315,"FIDE-Wch k.o.","Groningen",1997,5,"Adams, Michael","Svidler, Peter","1-0",2680,2660,"","","Adams, Michael",2680,"Svidler, Peter",2660,20,"B06",2045,"Adams, Michael","England","Russia","Svidler, Peter"
320,"FIDE-Wch k.o.","Groningen",1997,5,"Short, Nigel D","Krasenkow, Michal","1-0",2660,2645,"","","Short, Nigel D",2660,"Krasenkow, Michal",2645,15,"B22",2050,"Short, Nigel","England","Poland","Krasenkow, Michal"
272,"FIDE-Wch k.o.","Groningen",1997,5,"Adams, Michael","Van Wely, Loek","1-0",2680,2655,"","","Adams, Michael",2680,"Van Wely, Loek",2655,25,"D00",2002,"Adams, Michael","England","Netherlands","Van Wely, Loek"
265,"FIDE-Wch k.o.","Groningen",1997,5,"Anand, Viswanathan","Shirov, Alexei","1-0",2765,2700,"","","Anand, Viswanathan",2765,"Shirov, Alexei",2700,65,"C78",1995,"Anand, Viswanathan","India","Latvia","Shirov, Alexei"
322,"FIDE-Wch k.o.","Groningen",1997,6,"Adams, Michael","Short, Nigel D","1-0",2680,2660,"","","Adams, Michael",2680,"Short, Nigel D",2660,20,"B40",2052,"Adams, Michael","England","England","Short, Nigel D"
274,"FIDE-Wch k.o.","Groningen",1997,6,"Short, Nigel D","Adams, Michael","1-0",2660,2680,"","","Short, Nigel D",2660,"Adams, Michael",2680,-20,"C92",2004,"Short, Nigel","England","England","Adams, Michael"
275,"FIDE-Wch k.o.","Groningen",1997,6,"Anand, Viswanathan","Gelfand, Boris","1-0",2765,2695,"","","Anand, Viswanathan",2765,"Gelfand, Boris",2695,70,"B50",2005,"Anand, Viswanathan","India","Israel","Gelfand, Boris"
288,"FIDE-Wch k.o.","Groningen",1997,8,"Anand, Viswanathan","Adams, Michael","1-0",2765,2680,"","","Anand, Viswanathan",2765,"Adams, Michael",2680,85,"D41",2018,"Anand, Viswanathan","India","England","Adams, Michael"
283,"FIDE WCh KO","New Delhi IND",2000,4,"Ehlvest,J","Movsesian,S","1-0",2627,2666,"","","Ehlvest,J",2627,"Movsesian,S",2666,-39,"E61",1365,"Ehlvest, Jaan","Estonia","Slovakia","Movsesian,S"
303,"FIDE WCh KO","New Delhi IND",2000,4,"Topalov,V","Dreev,A","1-0",2707,2676,"","","Topalov,V",2707,"Dreev,A",2676,31,"D43",1385,"Topalov, Veselin","Bulgaria","Russia","Dreev,A"
306,"FIDE WCh KO","New Delhi IND",2000,4,"Grischuk,A","Ehlvest,J","1-0",2606,2627,"","","Grischuk,A",2606,"Ehlvest,J",2627,-21,"B81",1388,"Grischuk, Alexander","Russia","Estonia","Ehlvest,J"
308,"FIDE WCh KO","New Delhi IND",2000,4,"Topalov,V","Dreev,A","1-0",2707,2676,"","","Topalov,V",2707,"Dreev,A",2676,31,"B19",1390,"Topalov, Veselin","Bulgaria","Russia","Dreev,A"
309,"FIDE WCh KO","New Delhi IND",2000,4,"Bareev,E","Gulko,B","1-0",2702,2643,"","","Bareev,E",2702,"Gulko,B",2643,59,"E33",1391,"Bareev, Evgeny","Russia","Russia","Gulko,B"
302,"FIDE WCh KO","New Delhi IND",2000,4,"Anand,V","Macieja,B","1-0",2762,2536,"","","Anand,V",2762,"Macieja,B",2536,226,"B17",1384,"Anand, Viswanathan","India","Poland","Macieja,B"
315,"FIDE WCh KO","New Delhi IND",2000,4,"Adams,Mi","Svidler,P","1-0",2755,2689,"","","Adams,Mi",2755,"Svidler,P",2689,66,"B84",1397,"Adams, Michael","England","Russia","Svidler,P"
316,"FIDE WCh KO","New Delhi IND",2000,4,"Topalov,V","Dreev,A","1-0",2707,2676,"","","Topalov,V",2707,"Dreev,A",2676,31,"B19",1398,"Topalov, Veselin","Bulgaria","Russia","Dreev,A"
317,"FIDE WCh KO","New Delhi IND",2000,4,"Shirov,A","Gelfand,B","1-0",2746,2681,"","","Shirov,A",2746,"Gelfand,B",2681,65,"B90",1399,"Shirov, Alexei","Latvia","Israel","Gelfand,B"
301,"FIDE WCh KO","New Delhi IND",2000,4,"Khalifman,A","Leitao,R","1-0",2667,2567,"","","Khalifman,A",2667,"Leitao,R",2567,100,"A18",1383,"Khalifman, Alexander","Russia","Brazil","Leitao,R"
314,"FIDE WCh KO","New Delhi IND",2000,4,"Dreev,A","Topalov,V","1-0",2676,2707,"","","Dreev,A",2676,"Topalov,V",2707,-31,"A65",1396,"Dreev, Alexey","Russia","Bulgaria","Topalov,V"
285,"FIDE WCh KO","New Delhi IND",2000,4,"Khalifman,A","Leko,P","1-0",2667,2743,"","","Khalifman,A",2667,"Leko,P",2743,-76,"C42",1367,"Khalifman, Alexander","Russia","Hungary","Leko,P"
293,"FIDE WCh KO","New Delhi IND",2000,4,"Dreev,A","Topalov,V","1-0",2676,2707,"","","Dreev,A",2676,"Topalov,V",2707,-31,"D11",1375,"Dreev, Alexey","Russia","Bulgaria","Topalov,V"
271,"FIDE WCh KO","New Delhi IND",2000,4,"Movsesian,S","Ehlvest,J","0-1",2666,2627,"","","Ehlvest,J",2627,"Movsesian,S",2666,-39,"C97",1353,"Movsesian, Sergei","Armenia","Estonia","Ehlvest,J"
270,"FIDE WCh KO","New Delhi IND",2000,4,"Shirov,A","Gurevich,M","1-0",2746,2667,"","","Shirov,A",2746,"Gurevich,M",2667,79,"C14",1352,"Shirov, Alexei","Latvia","United States","Gurevich,M"
300,"FIDE WCh KO","New Delhi IND",2000,4,"Tkachiev,V","Morozevich,A","1-0",2657,2756,"","","Tkachiev,V",2657,"Morozevich,A",2756,-99,"D10",1382,"Tkachiev, Vladislav","Kazakhstan","Russia","Morozevich,A"
326,"FIDE WCh KO","New Delhi IND",2000,5,"Shirov,A","Bareev,E","1-0",2746,2702,"","","Shirov,A",2746,"Bareev,E",2702,44,"B12",1408,"Shirov, Alexei","Latvia","Russia","Bareev,E"
328,"FIDE WCh KO","New Delhi IND",2000,5,"Grischuk,A","Tkachiev,V","1-0",2606,2657,"","","Grischuk,A",2606,"Tkachiev,V",2657,-51,"C88",1410,"Grischuk, Alexander","Russia","Russia","Tkachiev,V"
324,"FIDE WCh KO","New Delhi IND",2000,5,"Shirov,A","Bareev,E","1-0",2746,2702,"","","Shirov,A",2746,"Bareev,E",2702,44,"C11",1406,"Shirov, Alexei","Latvia","Russia","Bareev,E"
321,"FIDE WCh KO","New Delhi IND",2000,5,"Adams,Mi","Topalov,V","1-0",2755,2707,"","","Adams,Mi",2755,"Topalov,V",2707,48,"B84",1403,"Adams, Michael","England","Bulgaria","Topalov,V"
307,"FIDE WCh KO","New Delhi IND",2000,5,"Dreev,A","Topalov,V","0-1",2676,2707,"","","Topalov,V",2707,"Dreev,A",2676,31,"A65",1389,"Dreev, Alexey","Russia","Bulgaria","Topalov,V"
320,"FIDE WCh KO","New Delhi IND",2000,5,"Bareev,E","Shirov,A","1-0",2702,2746,"","","Bareev,E",2702,"Shirov,A",2746,-44,"D27",1402,"Bareev, Evgeny","Russia","Latvia","Shirov,A"
339,"FIDE WCh KO","New Delhi IND",2000,6,"Shirov,A","Grischuk,A","1-0",2746,2606,"","","Shirov,A",2746,"Grischuk,A",2606,140,"C96",1421,"Shirov, Alexei","Latvia","Russia","Grischuk,A"
337,"FIDE WCh KO","New Delhi IND",2000,6,"Grischuk,A","Shirov,A","1-0",2606,2746,"","","Grischuk,A",2606,"Shirov,A",2746,-140,"B90",1419,"Grischuk, Alexander","Russia","Latvia","Shirov,A"
336,"FIDE WCh KO","New Delhi IND",2000,6,"Anand,V","Adams,Mi","1-0",2762,2755,"","","Anand,V",2762,"Adams,Mi",2755,7,"C78",1418,"Anand, Viswanathan","India","England","Adams,Mi"
335,"FIDE WCh KO","New Delhi IND",2000,6,"Shirov,A","Grischuk,A","1-0",2746,2606,"","","Shirov,A",2746,"Grischuk,A",2606,140,"C65",1417,"Shirov, Alexei","Latvia","Russia","Grischuk,A"
331,"FIDE WCh KO","New Delhi IND",2000,6,"Anand,V","Khalifman,A","1-0",2762,2667,"","","Anand,V",2762,"Khalifman,A",2667,95,"D17",1413,"Anand, Viswanathan","India","Russia","Khalifman,A"
344,"FIDE WCh KO","Tehran IRI",2000,7,"Shirov,A","Anand,V","0-1",2746,2762,"","","Anand,V",2762,"Shirov,A",2746,16,"B49",1426,"Shirov, Alexei","Latvia","India","Anand,V"
343,"FIDE WCh KO","Tehran IRI",2000,7,"Anand,V","Shirov,A","1-0",2762,2746,"","","Anand,V",2762,"Shirov,A",2746,16,"C78",1425,"Anand, Viswanathan","India","Latvia","Shirov,A"
345,"FIDE WCh KO","Tehran IRI",2000,7,"Anand,V","Shirov,A","1-0",2762,2746,"","","Anand,V",2762,"Shirov,A",2746,16,"C11",1427,"Anand, Viswanathan","India","Latvia","Shirov,A"
379,"FIDE WCh KO","Moscow RUS",2001,4,"Azmaiparashvili,Z","Gelfand,B","0-1",2674,2701,"","","Gelfand,B",2701,"Azmaiparashvili,Z",2674,27,"D12",1028,"Azmaiparashvili, Zurab","Georgia","Israel","Gelfand,B"
381,"FIDE WCh KO","Moscow RUS",2001,4,"Gelfand,B","Azmaiparashvili,Z","0-1",2701,2674,"","","Azmaiparashvili,Z",2674,"Gelfand,B",2701,-27,"B07",1030,"Gelfand, Boris","Israel","Georgia","Azmaiparashvili,Z"
382,"FIDE WCh KO","Moscow RUS",2001,4,"Nikolic,Pr","Lautier,J","0-1",2652,2653,"","","Lautier,J",2653,"Nikolic,Pr",2652,1,"E12",1031,"Nikolic, Predrag","Bosnia and Herzegovina","France","Lautier,J"
385,"FIDE WCh KO","Moscow RUS",2001,4,"Anand,V","Dreev,A","1-0",2770,2676,"","","Anand,V",2770,"Dreev,A",2676,94,"B19",1034,"Anand, Viswanathan","India","Russia","Dreev,A"
3,"FIDE WCh KO","Moscow RUS",2001,4,"Ponomariov,R","Morozevich,A","1-0",2684,2742,"","","Ponomariov,R",2684,"Morozevich,A",2742,-58,"C11",652,"Ponomariov, Ruslan","Ukraine","Russia","Morozevich,A"
2,"FIDE WCh KO","Moscow RUS",2001,4,"Ivanchuk,V","Ye Jiangchuan","1-0",2731,2681,"","","Ivanchuk,V",2731,"Ye Jiangchuan",2681,50,"E97",651,"Ivanchuk, Vassily","Ukraine","China","Ye Jiangchuan"
373,"FIDE WCh KO","Moscow RUS",2001,4,"Shirov,A","Topalov,V","1-0",2706,2733,"","","Shirov,A",2706,"Topalov,V",2733,-27,"B77",1022,"Shirov, Alexei","Latvia","Bulgaria","Topalov,V"
5,"FIDE WCh KO","Moscow RUS",2001,4,"Bareev,E","Ehlvest,J","1-0",2719,2626,"","","Bareev,E",2719,"Ehlvest,J",2626,93,"E11",654,"Bareev, Evgeny","Russia","Estonia","Ehlvest,J"
372,"FIDE WCh KO","Moscow RUS",2001,4,"Gelfand,B","Azmaiparashvili,Z","1-0",2701,2674,"","","Gelfand,B",2701,"Azmaiparashvili,Z",2674,27,"D56",1021,"Gelfand, Boris","Israel","Georgia","Azmaiparashvili,Z"
355,"FIDE WCh KO","Moscow RUS",2001,4,"Smirin,I","Ehlvest,J","1-0",2698,2626,"","","Smirin,I",2698,"Ehlvest,J",2626,72,"B83",1004,"Smirin, Ilia","Israel","Estonia","Ehlvest,J"
357,"FIDE WCh KO","Moscow RUS",2001,4,"Ehlvest,J","Smirin,I","1-0",2626,2698,"","","Ehlvest,J",2626,"Smirin,I",2698,-72,"B60",1006,"Ehlvest, Jaan","Estonia","Israil","Smirin,I"
358,"FIDE WCh KO","Moscow RUS",2001,4,"Ehlvest,J","Smirin,I","1-0",2626,2698,"","","Ehlvest,J",2626,"Smirin,I",2698,-72,"B66",1007,"Ehlvest, Jaan","Estonia","Israil","Smirin,I"
354,"FIDE WCh KO","Moscow RUS",2001,4,"Shirov,A","Motylev,A","1-0",2706,2641,"","","Shirov,A",2706,"Motylev,A",2641,65,"D17",1003,"Shirov, Alexei","Latvia","Russia","Motylev,A"
363,"FIDE WCh KO","Moscow RUS",2001,4,"Morozevich,A","Ponomariov,R","1-0",2742,2684,"","","Morozevich,A",2742,"Ponomariov,R",2684,58,"C96",1012,"Morozevich, Alexander","Russia","Ukraine","Ponomariov,R"
368,"FIDE WCh KO","Moscow RUS",2001,4,"Ponomariov,R","Morozevich,A","1-0",2684,2742,"","","Ponomariov,R",2684,"Morozevich,A",2742,-58,"C78",1017,"Ponomariov, Ruslan","Ukraine","Russia","Morozevich,A"
366,"FIDE WCh KO","Moscow RUS",2001,4,"Lautier,J","Nikolic,Pr","1-0",2653,2652,"","","Lautier,J",2653,"Nikolic,Pr",2652,1,"D94",1015,"Lautier, Joel","France","Bosnia","Nikolic,Pr"
369,"FIDE WCh KO","Moscow RUS",2001,4,"Ehlvest,J","Bareev,E","0-1",2626,2719,"","","Bareev,E",2719,"Ehlvest,J",2626,93,"B12",1018,"Ehlvest, Jaan","Estonia","Russia","Bareev,E"
377,"FIDE WCh KO","Moscow RUS",2001,5,"Topalov,V","Shirov,A","0-1",2733,2706,"","","Shirov,A",2706,"Topalov,V",2733,-27,"C42",1026,"Topalov, Veselin","Bulgaria","Latvia","Shirov,A"
376,"FIDE WCh KO","Moscow RUS",2001,5,"Topalov,V","Shirov,A","1-0",2733,2706,"","","Topalov,V",2733,"Shirov,A",2706,27,"C42",1025,"Topalov, Veselin","Bulgaria","Latvia","Shirov,A"
402,"FIDE WCh KO","Moscow RUS",2001,5,"Bareev,E","Ponomariov,R","0-1",2719,2684,"","","Ponomariov,R",2684,"Bareev,E",2719,-35,"D27",1051,"Bareev, Evgeny","Russia","Ukraine","Ponomariov,R"
383,"FIDE WCh KO","Moscow RUS",2001,5,"Adams,Mi","Svidler,P","0-1",2731,2686,"","","Svidler,P",2686,"Adams,Mi",2731,-45,"B50",1032,"Adams, Michael","England","Russia","Svidler,P"
386,"FIDE WCh KO","Moscow RUS",2001,5,"Anand,V","Shirov,A","1-0",2770,2706,"","","Anand,V",2770,"Shirov,A",2706,64,"C42",1035,"Anand, Viswanathan","India","Latvia","Shirov,A"
394,"FIDE WCh KO","Moscow RUS",2001,5,"Ponomariov,R","Bareev,E","1-0",2684,2719,"","","Ponomariov,R",2684,"Bareev,E",2719,-35,"B06",1043,"Ponomariov, Ruslan","Ukraine","Russia","Bareev,E"
410,"FIDE WCh KO","Moscow RUS",2001,6,"Anand,V","Ivanchuk,V","0-1",2770,2731,"","","Ivanchuk,V",2731,"Anand,V",2770,-39,"B30",1059,"Anand, Viswanathan","India","Ukraine","Ivanchuk,V"
408,"FIDE WCh KO","Moscow RUS",2001,6,"Svidler,P","Ponomariov,R","0-1",2686,2684,"","","Ponomariov,R",2684,"Svidler,P",2686,-2,"C43",1057,"Svidler, Peter","Russia","Ukraine","Ponomariov,R"
393,"FIDE WCh KO","Moscow RUS",2001,6,"Ivanchuk,V","Lautier,J","1-0",2731,2653,"","","Ivanchuk,V",2731,"Lautier,J",2653,78,"E15",1042,"Ivanchuk, Vassily","Ukraine","France","Lautier,J"
396,"FIDE WCh KO","Moscow RUS",2001,6,"Svidler,P","Gelfand,B","1-0",2686,2701,"","","Svidler,P",2686,"Gelfand,B",2701,-15,"C02",1045,"Svidler, Peter","Russia","Israel","Gelfand,B"
359,"FIDE WCh KO","Tripoli LBA",2004,4,"Akopian,Vl","Krasenkow,M","1-0",2689,2609,"","","Akopian,Vl",2689,"Krasenkow,M",2609,80,"C77",586,"Akopian, Vladimir","Armenia","Poland","Krasenkow,M"
361,"FIDE WCh KO","Tripoli LBA",2004,4,"Nisipeanu,LD","Kharlov,A","1-0",2692,2593,"","","Nisipeanu,LD",2692,"Kharlov,A",2593,99,"B63",588,"Nisipeanu, Liviu-Dieter","Romania","Russia","Kharlov,A"
365,"FIDE WCh KO","Tripoli LBA",2004,4,"Kharlov,A","Nisipeanu,LD","1-0",2593,2692,"","","Kharlov,A",2593,"Nisipeanu,LD",2692,-99,"E37",592,"Kharlov, Andrei","Russia","Romania","Nisipeanu,LD"
367,"FIDE WCh KO","Tripoli LBA",2004,4,"Dominguez,L","Dreev,A","1-0",2612,2689,"","","Dominguez,L",2612,"Dreev,A",2689,-77,"C10",594,"Dominguez Perez,","Cuba","Russia","Dreev,A"
370,"FIDE WCh KO","Tripoli LBA",2004,4,"Grischuk,A","Beliavsky,A","1-0",2719,2667,"","","Grischuk,A",2719,"Beliavsky,A",2667,52,"C88",597,"Grischuk, Alexander","Russia","Belarus","Beliavsky,A"
357,"FIDE WCh KO","Tripoli LBA",2004,4,"Topalov,V","Kozul,Z","1-0",2737,2627,"","","Topalov,V",2737,"Kozul,Z",2627,110,"B67",584,"Topalov, Veselin","Bulgaria","Croatia","Kozul,Z"
345,"FIDE WCh KO","Tripoli LBA",2004,4,"Kozul,Z","Topalov,V","0-1",2627,2737,"","","Topalov,V",2737,"Kozul,Z",2627,110,"E10",572,"Kozul, Zdenko","Croatia","Bulgaria","Topalov,V"
337,"FIDE WCh KO","Tripoli LBA",2004,4,"Aronian,L","Smirnov,P","0-1",2645,2601,"","","Smirnov,P",2601,"Aronian,L",2645,-44,"D45",564,"Aronian, Levon","Armenia","Russia","Smirnov,P"
338,"FIDE WCh KO","Tripoli LBA",2004,4,"Grischuk,A","Filippov,Va","1-0",2719,2639,"","","Grischuk,A",2719,"Filippov,Va",2639,80,"D29",565,"Grischuk, Alexander","Russia","Russia","Filippov,Va"
339,"FIDE WCh KO","Tripoli LBA",2004,4,"Sakaev,K","Dreev,A","1-0",2665,2689,"","","Sakaev,K",2665,"Dreev,A",2689,-24,"D36",566,"Sakaev, Konstantin","Russia","Russia","Dreev,A"
340,"FIDE WCh KO","Tripoli LBA",2004,4,"Smirnov,P","Aronian,L","0-1",2601,2645,"","","Aronian,L",2645,"Smirnov,P",2601,44,"B04",567,"Smirnov, Pavel","Russia","Armenia","Aronian,L"
341,"FIDE WCh KO","Tripoli LBA",2004,4,"Filippov,Va","Grischuk,A","0-1",2639,2719,"","","Grischuk,A",2719,"Filippov,Va",2639,80,"A14",568,"Filippov, Valerij","Uzbekistan","Russia","Grischuk,A"
356,"FIDE WCh KO","Tripoli LBA",2004,4,"Kasimdzhanov,R","Almasi,Z","1-0",2652,2631,"","","Kasimdzhanov,R",2652,"Almasi,Z",2631,21,"B42",583,"Kasimdzhanov, Rustam","Uzbekistan","Hungary","Almasi,Z"
343,"FIDE WCh KO","Tripoli LBA",2004,4,"Smirnov,P","Aronian,L","1-0",2601,2645,"","","Smirnov,P",2601,"Aronian,L",2645,-44,"C67",570,"Smirnov, Pavel","Russia","Armenia","Aronian,L"
344,"FIDE WCh KO","Tripoli LBA",2004,4,"Dreev,A","Sakaev,K","1-0",2689,2665,"","","Dreev,A",2689,"Sakaev,K",2665,24,"A48",571,"Dreev, Alexey","Russia","Russia","Sakaev,K"
342,"FIDE WCh KO","Tripoli LBA",2004,4,"Dreev,A","Sakaev,K","1-0",2689,2665,"","","Dreev,A",2689,"Sakaev,K",2665,24,"D03",569,"Dreev, Alexey","Russia","Russia","Sakaev,K"
347,"FIDE WCh KO","Tripoli LBA",2004,4,"Nakamura,H","Adams,Mi","0-1",2580,2731,"","","Adams,Mi",2731,"Nakamura,H",2580,151,"E12",574,"Nakamura, Hikaru","United States","England","Adams,Mi"
349,"FIDE WCh KO","Tripoli LBA",2004,4,"Almasi,Z","Kasimdzhanov,R","0-1",2631,2652,"","","Kasimdzhanov,R",2652,"Almasi,Z",2631,21,"C99",576,"Almasi, Zoltan","Hungary","Uzbekistan","Kasimdzhanov,R"
387,"FIDE WCh KO","Tripoli LBA",2004,5,"Grischuk,A","Kasimdzhanov,R","0-1",2719,2652,"","","Kasimdzhanov,R",2652,"Grischuk,A",2719,-67,"D31",614,"Grischuk, Alexander","Russia","Uzbekistan","Kasimdzhanov,R"
385,"FIDE WCh KO","Tripoli LBA",2004,5,"Kasimdzhanov,R","Grischuk,A","1-0",2652,2719,"","","Kasimdzhanov,R",2652,"Grischuk,A",2719,-67,"C88",612,"Kasimdzhanov, Rustam","Uzbekistan","Russia","Grischuk,A"
383,"FIDE WCh KO","Tripoli LBA",2004,5,"Grischuk,A","Kasimdzhanov,R","1-0",2719,2652,"","","Grischuk,A",2719,"Kasimdzhanov,R",2652,67,"D31",610,"Grischuk, Alexander","Russia","Uzbekistan","Kasimdzhanov,R"
380,"FIDE WCh KO","Tripoli LBA",2004,5,"Kharlov,A","Topalov,V","0-1",2593,2737,"","","Topalov,V",2737,"Kharlov,A",2593,144,"C24",607,"Kharlov, Andrei","Russia","Bulgaria","Topalov,V"
381,"FIDE WCh KO","Tripoli LBA",2004,5,"Radjabov,T","Dominguez,L","1-0",2670,2612,"","","Radjabov,T",2670,"Dominguez,L",2612,58,"B98",608,"Radjabov, Teimour","Azerbaijan","Cuba","Dominguez,L"
374,"FIDE WCh KO","Tripoli LBA",2004,5,"Smirnov,P","Radjabov,T","0-1",2601,2670,"","","Radjabov,T",2670,"Smirnov,P",2601,69,"B33",601,"Smirnov, Pavel","Russia","Azerbaijan","Radjabov,T"
375,"FIDE WCh KO","Tripoli LBA",2004,5,"Nisipeanu,LD","Karlov,A","0-1",2692,,"","","Karlov,A",,"Nisipeanu,LD",,,"B50",602,"Nisipeanu, Liviu-Dieter","Romania","Russia","Karlov,A"
379,"FIDE WCh KO","Tripoli LBA",2004,5,"Kasimdzhanov,R","Grischuk,A","1-0",2652,2719,"","","Kasimdzhanov,R",2652,"Grischuk,A",2719,-67,"C69",606,"Kasimdzhanov, Rustam","Uzbekistan","Russia","Grischuk,A"
377,"FIDE WCh KO","Tripoli LBA",2004,5,"Dominguez,L","Radjabov,T","1-0",2612,2670,"","","Dominguez,L",2612,"Radjabov,T",2670,-58,"B30",604,"Dominguez Perez,","Cuba","Azerbaijan","Radjabov,T"
376,"FIDE WCh KO","Tripoli LBA",2004,5,"Topalov,V","Kharlov,A","1-0",2737,2593,"","","Topalov,V",2737,"Kharlov,A",2593,144,"D20",603,"Topalov, Veselin","Bulgaria","Russia","Kharlov,A"
378,"FIDE WCh KO","Tripoli LBA",2004,5,"Adams,Mi","Akopian,Vl","1-0",2731,2689,"","","Adams,Mi",2731,"Akopian,Vl",2689,42,"B80",605,"Adams, Michael","England","Armenia","Akopian,Vl"
399,"FIDE WCh KO","Tripoli LBA",2004,6,"Topalov,V","Kasimdzhanov,R","0-1",2737,2652,"","","Kasimdzhanov,R",2652,"Topalov,V",2737,-85,"E17",626,"Topalov, Veselin","Bulgaria","Uzbekistan","Kasimdzhanov,R"
392,"FIDE WCh KO","Tripoli LBA",2004,6,"Radjabov,T","Adams,Mi","0-1",2670,2731,"","","Adams,Mi",2731,"Radjabov,T",2670,61,"E04",619,"Radjabov, Teimour","Azerbaijan","England","Adams,Mi"
404,"FIDE WCh KO","Tripoli LBA",2004,7,"Kasimdzhanov,R","Adams,Mi","1-0",2652,2731,"","","Kasimdzhanov,R",2652,"Adams,Mi",2731,-79,"C68",631,"Kasimdzhanov, Rustam","Uzbekistan","England","Adams,Mi"
403,"FIDE WCh KO","Tripoli LBA",2004,7,"Adams,Mi","Kasimdzhanov,R","1-0",2731,2652,"","","Adams,Mi",2731,"Kasimdzhanov,R",2652,79,"B43",630,"Adams, Michael","England","Uzbekistan","Kasimdzhanov,R"
402,"FIDE WCh KO","Tripoli LBA",2004,7,"Kasimdzhanov,R","Adams,Mi","1-0",2652,2731,"","","Kasimdzhanov,R",2652,"Adams,Mi",2731,-79,"C42",629,"Kasimdzhanov, Rustam","Uzbekistan","England","Adams,Mi"
400,"FIDE WCh KO","Tripoli LBA",2004,7,"Kasimdzhanov,R","Topalov,V","1-0",2652,2737,"","","Kasimdzhanov,R",2652,"Topalov,V",2737,-85,"B40",627,"Kasimdzhanov, Rustam","Uzbekistan","Bulgaria","Topalov,V"
405,"FIDE WCh KO","Tripoli LBA",2004,8,"Adams,Mi","Kasimdzhanov,R","1-0",2731,2652,"","","Adams,Mi",2731,"Kasimdzhanov,R",2652,79,"C97",632,"Adams, Michael","England","Uzbekistan","Kasimdzhanov,R"
407,"FIDE WCh KO","Tripoli LBA",2004,8,"Adams,Mi","Kasimdzhanov,R","0-1",2731,2652,"","","Kasimdzhanov,R",2652,"Adams,Mi",2731,-79,"B51",634,"Adams, Michael","England","Uzbekistan","Kasimdzhanov,R"
262,"FIDE WCh KO","New Delhi IND",2000,3,"Svidler,P","Peng Xiaomin","1-0",2689,2657,"","","Svidler,P",2689,"Peng Xiaomin",2657,32,"C93",1344,"Svidler, Peter","Russia","China","Peng Xiaomin"
267,"FIDE WCh KO","New Delhi IND",2000,3,"Anand,V","Lputian,S","1-0",2762,2598,"","","Anand,V",2762,"Lputian,S",2598,164,"C18",1349,"Anand, Viswanathan","India","Armenia","Lputian,S"
268,"FIDE WCh KO","New Delhi IND",2000,3,"Aleksandrov,A","Bareev,E","0-1",2591,2702,"","","Bareev,E",2702,"Aleksandrov,A",2591,111,"D47",1350,"Aleksandrov, Aleksej","Belarus","Russia","Bareev,E"
272,"FIDE WCh KO","New Delhi IND",2000,3,"Kasimdzhanov,R","Tkachiev,V","0-1",2690,2657,"","","Tkachiev,V",2657,"Kasimdzhanov,R",2690,-33,"C45",1354,"Kasimdzhanov, Rustam","Uzbekistan","Russia","Tkachiev,V"
277,"FIDE WCh KO","New Delhi IND",2000,3,"Gurevich,M","Shirov,A","1-0",2667,2746,"","","Gurevich,M",2667,"Shirov,A",2746,-79,"A26",1359,"Gurevich, Mikhail","Turkey","Latvia","Shirov,A"
280,"FIDE WCh KO","New Delhi IND",2000,3,"Svidler,P","Peng Xiaomin","1-0",2689,2657,"","","Svidler,P",2689,"Peng Xiaomin",2657,32,"C65",1362,"Svidler, Peter","Russia","China","Peng Xiaomin"
252,"FIDE WCh KO","New Delhi IND",2000,3,"Van Wely,L","Dreev,A","0-1",2643,2676,"","","Dreev,A",2676,"Van Wely,L",2643,33,"D46",1334,"Van Wely,","Netherlands","Russia","Dreev,A"
226,"FIDE WCh KO","New Delhi IND",2000,3,"Malakhov,V","Dreev,A","0-1",2605,2676,"","","Dreev,A",2676,"Malakhov,V",2605,71,"A12",1308,"Malakhov, Vladimir","Russia","Russia","Dreev,A"
224,"FIDE WCh KO","New Delhi IND",2000,3,"Krasenkow,M","Macieja,B","0-1",2702,2536,"","","Macieja,B",2536,"Krasenkow,M",2702,-166,"A33",1306,"Krasenkow, Michal","Poland","Poland","Macieja,B"
225,"FIDE WCh KO","New Delhi IND",2000,3,"Nataf,IA","Short,N","1-0",2526,2677,"","","Nataf,IA",2526,"Short,N",2677,-151,"C10",1307,"Nataf, Igor-Alexandre","France","England","Short,N"
227,"FIDE WCh KO","New Delhi IND",2000,3,"Bareev,E","Vaganian,R","1-0",2702,2623,"","","Bareev,E",2702,"Vaganian,R",2623,79,"D37",1309,"Bareev, Evgeny","Russia","Armenia","Vaganian,R"
228,"FIDE WCh KO","New Delhi IND",2000,3,"Movsesian,S","Iordachescu,V","1-0",2666,2594,"","","Movsesian,S",2666,"Iordachescu,V",2594,72,"B06",1310,"Movsesian, Sergei","Armenia","Moldova","Iordachescu,V"
229,"FIDE WCh KO","New Delhi IND",2000,3,"Georgiev,Ki","Nisipeanu,LD","1-0",2661,2592,"","","Georgiev,Ki",2661,"Nisipeanu,LD",2592,69,"B19",1311,"Georgiev, Kiril","Bulgaria","Romania","Nisipeanu,LD"
230,"FIDE WCh KO","New Delhi IND",2000,3,"Gulko,B","Chernin,A","1-0",2643,2572,"","","Gulko,B",2643,"Chernin,A",2572,71,"E26",1312,"Gulko, Boris","United States","Israel","Chernin,A"
